Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughCode,IncGeo_BoroughName,IncGeo_WardCode,IncGeo_WardName,IgnitionSourcePower,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,ApplianceManufacturerOther,MainCauseModel
2010,November,Primary Fire,Dwelling,0,0,E09000023,Lewisham,E05013717,Catford South,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,HOOVER,NULL,megaload
2010,January,Primary Fire,Dwelling,0,0,E09000010,Enfield,E05013695,Whitewebbs,Electricity,Dishwasher,Wiring insulation,Kitchen,BOSCH,NULL,Hydrosensor
2010,May,Primary Fire,Dwelling,0,0,E09000006,Bromley,E05014004,Plaistow,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BEKO,NULL,CDA543FX
2010,April,Primary Fire,Dwelling,0,0,E09000031,Waltham Forest,E05013901,Valley,Electricity,Dishwasher,Not known,Kitchen,PHILIPS,NULL,623
2010,April,Primary Fire,Dwelling,0,0,E09000005,Brent,E05013509,Roundwood,Electricity,Dishwasher,Internal Fittings,Kitchen,HOTPOINT,NULL,Aquarius +
2010,April,Primary Fire,Dwelling,0,0,E09000005,Brent,E05013514,Wembley Central,Electricity,Washing machine,Wiring insulation,Kitchen,WHIRLPOOL,NULL,not known
2010,October,Primary Fire,Non Residential,0,0,E09000029,Sutton,E05013754,Beddington,Electricity,Fridge/Freezer,Internal Fittings,Process/Production room,Other,not known,unknown
2010,June,Primary Fire,Food and Drink,0,0,E09000020,Kensington and Chelsea,E05009390,Campden,Electricity,Fridge/Freezer,Other wooden item,Canteen/Restaurant,Other,Not known,Not Known
2010,November,Primary Fire,Food and Drink,0,0,E09000004,Bexley,E05011225,Erith,Electricity,Fridge/Freezer,Wiring insulation,Canteen/Restaurant,Other,Undetermined,Undetermined
2010,May,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011463,Addiscombe West,Electricity,Washing machine,Wiring insulation,Kitchen,NULL,NULL,NULL
2010,May,Primary Fire,Dwelling,0,0,E09000024,Merton,E05013813,Cricket Green,Electricity,Washing machine,Clothing,Kitchen,ZANUSSI,NULL,QUILITY AQUA CYCLE1200
2010,May,Primary Fire,Dwelling,0,0,E09000025,Newham,E05013920,Plaistow West & Canning Town East,Electricity,Tumble dryer - Standard,Wiring insulation,External structures,BOSCH,NULL,unknown
2010,June,Primary Fire,Dwelling,0,0,E09000021,Kingston upon Thames,E05013944,Surbiton Hill,Electricity,Washing machine,Wiring insulation,Kitchen,BOSCH,NULL,EXXCELL 1200 express
2010,January,Primary Fire,Food and Drink,0,0,E09000009,Ealing,E05013536,South Acton,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,NULL,Fridge freezer
2010,August,Primary Fire,Food and Drink,0,0,E09000009,Ealing,E05013524,Hanger Hill,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,Other,Undetermined,Undetermined
2010,January,Primary Fire,Food and Drink,0,0,E09000019,Islington,E05013712,Tollington,Electricity,Fridge/Freezer,Not known,Canteen/Restaurant,TECHNO,NULL,BLOCK
2010,November,Primary Fire,Food and Drink,0,0,E09000030,Tower Hamlets,E05009321,Bromley North,Electricity,Fridge/Freezer,Plastic - raw material only,Other,AEG,NULL,Arctis Super
2010,October,Primary Fire,Retail,0,0,E09000022,Lambeth,E05014118,Waterloo & South Bank,Electricity,Tumble dryer - Standard,Clothing,Shop floor/Showroom/Display hall,NULL,NULL,NULL
2010,January,Primary Fire,Retail,0,0,E09000008,Croydon,E05011479,Selhurst,Electricity,Washing machine,Wiring insulation,Shop floor/Showroom/Display hall,REX,NULL,PROFESSIONAL
2010,May,Primary Fire,Offices and call centres,0,0,E09000018,Hounslow,E05013609,Chiswick Gunnersbury,Electricity,Dishwasher,Wiring insulation,Kitchen,BOSCH,NULL,excel auto option
2010,March,Primary Fire,Offices and call centres,0,0,E09000001,City of London,E05009299,Coleman Street,Electricity,Dishwasher,Wiring insulation,Kitchen,MATSUI,NULL,MF2W/A
2010,September,Primary Fire,House in Multiple Occupation,0,1,E09000023,Lewisham,E05013732,Telegraph Hill,Electricity,Fridge/Freezer,Wiring insulation,Living room,Other,CoolZone,CZ51029
2010,June,Primary Fire,Dwelling,0,0,E09000012,Hackney,E05009368,Cazenove,Electricity,Washing machine,Wiring insulation,Kitchen,Other,not known,not known
2010,June,Primary Fire,Dwelling,0,2,E09000008,Croydon,E05011485,South Norwood,Electricity,Washing machine,Wiring insulation,Kitchen,BEKO,NULL,WM5100W
2010,June,Primary Fire,Dwelling,0,0,E09000029,Sutton,E05013762,St. Helier West,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,BENDIX,NULL,DE LUX TUMBLE DRYER
2010,October,Primary Fire,Other Residential,0,0,E09000013,Hammersmith and Fulham,E05013742,Lillie,Electricity,Fridge/Freezer,Other furniture,Bedroom,Other,Not Known,travel fridge
2010,January,Primary Fire,Other Residential,0,0,E09000023,Lewisham,E05013719,Deptford,Electricity,Tumble dryer - Standard,Plastic - raw material only,Laundry room,MAYTAG,NULL,unknown
2010,May,Primary Fire,House in Multiple Occupation,0,0,E09000025,Newham,E05013926,Wall End,Electricity,Washing machine,Internal Fittings,Kitchen,BOSCH,NULL,max
2010,October,Primary Fire,House in Multiple Occupation,0,0,E09000009,Ealing,E05013531,Northolt Mandeville,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BEKO,NULL,CA7015FFS
2010,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,Lambeth,E05014100,Clapham East,Electricity,Washer/Dryer combined,Wiring insulation,Bedsitting room,HOTPOINT,NULL,Aquarius WT540
2010,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000019,Islington,E05013702,Clerkenwell,Electricity,Washing machine,Rubber - raw material only,Kitchen,SEMANS,NULL,1640
2010,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000012,Hackney,E05009372,Hackney Central,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,ARISTON,NULL,A1400SWD
2010,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000009,Ealing,E05013524,Hanger Hill,Electricity,Dishwasher,Other item,Kitchen,ZANUSSI,NULL,NA
2010,May,Primary Fire,House in Multiple Occupation,0,0,E09000025,Newham,E05013912,Forest Gate South,Electricity,Tumble dryer - Standard,Clothing,Kitchen,CREDA,NULL,31376
2010,July,Primary Fire,House in Multiple Occupation,0,0,E09000030,Tower Hamlets,E05009320,Bow West,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,NULL,Not Available
2010,April,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014019,Shaftesbury & Queenstown,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2010,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000033,Westminster,E05013809,Westbourne,Electricity,Spin dryer,Plastic - raw material only,Airing/Drying cupboard,HOOVER,NULL,HNC180
2010,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009317,Bethnal Green,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,Other,Butler,BFR 1705
2010,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009397,Holland,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,TRICITY BENDIX,NULL,Not Known
2010,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000011,Greenwich,E05014073,Blackheath Westcombe,Electricity,Washing machine,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2010,April,Primary Fire,Converted Flats/Maisonettes,0,0,E09000019,Islington,E05013709,Mildmay,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,NULL,WDG1295W
2010,May,Primary Fire,Converted Flats/Maisonettes,0,0,E09000018,Hounslow,E05013608,Brentford West,Electricity,Washing machine,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2010,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014014,Lavender,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,BOSCH,NULL,Washer Dryer
2010,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,Wandsworth,E05014027,Wandsworth Common,Electricity,Washing machine,Wiring insulation,Kitchen,Other,a wash performance,APM8552 
2010,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,Lambeth,E05014100,Clapham East,Electricity,Washing machine,Rubber - raw material only,Kitchen,HOOVER,NULL,Nextra 6 Washing Machine
2010,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Electricity,Tumble dryer - Standard,Other textiles,External structures,BOSCH,NULL,Classixx 230v Condenser Dryer
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,Ealing,E05013534,Perivale,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,NULL,Not Known
2010,April,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000031,Waltham Forest,E05013882,Cann Hall,Electricity,Tumble dryer - Standard,Not known,Kitchen,HOOVER,NULL,VHC 180 Condenser 
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,19,E09000023,Lewisham,E05013719,Deptford,Electricity,Fridge/Freezer,Other furniture,Kitchen,BEKO,NULL,UNKNOWN
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,Islington,E05013703,Finsbury Park,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOOVER,NULL,1200 Special edition
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000002,Barking and Dagenham,E05014061,Gascoigne,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,NULL,Aquarius    WF 340
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009330,St. Katharine's & Wapping,Electricity,Washing machine,Wiring insulation,Kitchen,SIEMENS,NULL,Top Line
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013662,Holborn & Covent Garden,Electricity,Washing machine,Wiring insulation,Kitchen,BAUMATIC,NULL,washing machine
2010,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013506,Preston,Electricity,Fridge/Freezer,None,Kitchen,HOTPOINT,NULL,8326
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000006,Bromley,E05013994,Clock House,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,HOTPOINT,NULL,hotpoint ultima tdl62
2010,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,Lambeth,E05014098,Brixton Windrush,Electricity,Washing machine,Other item,Kitchen,HOTPOINT,NULL,WML 540 AQUARIUS
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,Ealing,E05013522,East Acton,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,BEKO,NULL,A class
2010,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013599,South Tottenham,Electricity,Washing machine,Internal Fittings,Kitchen,SAMSUNG,NULL,Q14335
2010,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009331,St. Peter's,Electricity,Washing machine,None,Kitchen,SMEG,NULL,washing machine
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009373,Hackney Downs,Electricity,Washing machine,Plastic - raw material only,Kitchen,BOSCH,NULL,WFB 2000
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000016,Havering,E05013984,South Hornchurch,Electricity,Tumble dryer - Standard,Clothing,Kitchen,HOTPOINT,NULL,CTDOO
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,Hackney,E05009368,Cazenove,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,NULL,not known
2010,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,Lambeth,E05014103,Gipsy Hill,Electricity,Washing machine,Wiring insulation,Bathroom/Toilet,CREDA,NULL,DEBONAIR AUTOPUMP
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,3,E09000022,Lambeth,E05014100,Clapham East,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,NULL,CA5411FFW
2010,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,Croydon,E05011470,New Addington North,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,HOOVER,NULL,A Class
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,WHIRLPOOL,NULL,AWG 329
2010,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013593,Hornsey,Electricity,Fridge/Freezer,Not known,Kitchen,SWAN,NULL,SR5115 
2010,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,Tower Hamlets,E05009330,St. Katharine's & Wapping,Electricity,Washing machine,Other item,Kitchen,HOTPOINT,NULL,BWD129
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013515,Wembley Hill,Electricity,Fridge/Freezer,Other item,Kitchen,BEKO,NULL,CSB4606FF
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,Haringey,E05013597,St. Ann's,Electricity,Washing machine,Plastic - raw material only,Kitchen,AEG,NULL,washing machine
2010,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013805,Regent's Park,Electricity,Washing machine,Rubber - raw material only,Kitchen,ZANUSSI,NULL,zxg416
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,Newham,E05013926,Wall End,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,NULL,aqua 1000
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000027,Richmond upon Thames,E05013774,Barnes,Electricity,Washing machine,Wiring insulation,Kitchen,NULL,NULL,NULL
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013507,Queens Park,Electricity,Washing machine,Plastic - raw material only,Kitchen,WHIRLPOOL,NULL,AWM321
2010,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,Brent,E05013507,Queens Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BOSCH,NULL,s5n27b
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,Newham,E05013921,Plashet,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,NULL,PE 235 1300 special edition
2010,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009390,Campden,Electricity,Washer/Dryer combined,Clothing,Kitchen,ZANUSSI,NULL,Turbodry 1200 ZJD.125
2010,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,Camden,E05013669,St. Pancras & Somers Town,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,NULL,Turbo master
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,Southwark,E05011106,North Bermondsey,Electricity,Washing machine,Other item,Kitchen,SMEG,NULL,MOD UK ST 121 5.2 
2010,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000003,Barnet,E05013628,Barnet Vale,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,NULL,"CN120, Aqua 1200"
2010,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,Lewisham,E05013721,Evelyn,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOOVER,NULL,OPH616
2010,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000024,Merton,E05013812,Colliers Wood,Electricity,Washing machine,Wiring insulation,Kitchen,ZANUSSI,NULL,AQUACYCLE 1200
2010,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000020,Kensington and Chelsea,E05009397,Holland,Electricity,Dishwasher,Wiring insulation,Kitchen,MIELE,NULL,dishwasher
2010,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,Lewisham,E05013717,Catford South,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,NULL,SE220
2010,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,Westminster,E05013799,Little Venice,Electricity,Washing machine,Wiring insulation,Kitchen,SERVIS,NULL,automatic 800
2010,June,Primary Fire,Non Residential,0,0,E09000011,Greenwich,E05014085,Middle Park & Horn Park,Electricity,Dishwasher,Wiring insulation,External structures,Other,Not Known,Not Known
2010,March,Primary Fire,Hospitals and medical care,0,0,E09000007,Camden,E05013662,Holborn & Covent Garden,Electricity,Fridge/Freezer,Wiring insulation,Store room,Other,not known,not known
2010,February,Primary Fire,Hospitals and medical care,0,0,E09000009,Ealing,E05013533,Norwood Green,Electricity,Tumble dryer - Standard,Clothing,Utility room,HUEBSCH,NULL,LE237AWG3018
2010,August,Primary Fire,"Public admin, security and safety",0,0,E09000008,Croydon,E05011485,South Norwood,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,NULL,NULL,NULL
2010,November,Primary Fire,Transport buildings,0,0,E09000033,Westminster,E05013802,Pimlico North,Electricity,Dishwasher,Wiring insulation,Kitchen,WINTERHALLER,NULL,CH-9464 RUTHI
2010,November,Primary Fire,Non Residential,0,0,E09000008,Croydon,E05011478,Sanderstead,Electricity,Washing machine,Plastic - raw material only,Garage,INDESIT,NULL,unknown
2010,November,Primary Fire,Non Residential,0,0,E09000015,Harrow,E05013558,Roxbourne,Electricity,Tumble dryer - Standard,Wiring insulation,Garage,ZANUSSI,NULL,TD200
2010,October,Primary Fire,Industrial Processing,0,0,E09000017,Hillingdon,E05013580,Uxbridge,Electricity,Tumble dryer - Standard,Other textiles,Process/Production room,NULL,NULL,NULL
2010,July,Primary Fire,Other Residential,0,0,E09000032,Wandsworth,E05014020,South Balham,Electricity,Tumble dryer - Standard,Rubber - raw material only,Laundry room,CREDA,NULL,TVR2
2010,May,Primary Fire,Retail,0,0,E09000031,Waltham Forest,E05013893,Hoe Street,Electricity,Washing machine,Rubber - raw material only,Other,NULL,NULL,NULL
2010,April,Primary Fire,Retail,0,0,E09000033,Westminster,E05013795,Harrow Road,Electricity,Spin dryer,Wiring insulation,Shop floor/Showroom/Display hall,CANDY,NULL,cic60
2010,August,Primary Fire,Residential Home,0,0,E09000009,Ealing,E05013533,Norwood Green,Electricity,Dishwasher,Wiring insulation,Kitchen,PROLINE,NULL,Logic
2010,February,Primary Fire,Residential Home,0,0,E09000008,Croydon,E05011482,Shirley North,Electricity,Dishwasher,Other item,Kitchen,INDESIT,NULL,UNKNOWN
2010,March,Primary Fire,Residential Home,0,0,E09000017,Hillingdon,E05013573,Ickenham & South Harefield,Electricity,Tumble dryer - Standard,Wiring insulation,Laundry room,ELECTROLUX,NULL,Wascator
2010,March,Primary Fire,Residential Home,0,0,E09000002,Barking and Dagenham,E05014064,Longbridge,Electricity,Spin dryer,Plastic - raw material only,Laundry room,HOOVER,NULL,Elctron dryer delux
2010,January,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011462,Addiscombe East,Electricity,Tumble dryer - Standard,Plastic - raw material only,Airing/Drying cupboard,CREDA,NULL,TVU1
2010,April,Primary Fire,Dwelling,0,0,E09000021,Kingston upon Thames,E05013929,Berrylands,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,HOTPOINT,NULL,unkown
2010,April,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011474,Old Coulsdon,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,NULL,"DWF32,31,30"
2010,May,Primary Fire,Dwelling,0,0,E09000022,Lambeth,E05014115,Streatham St. Leonard's,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,NULL,aquarius
2010,May,Primary Fire,Dwelling,0,2,E09000008,Croydon,E05011475,Park Hill & Whitgift,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,NEFF,NULL,GMBH
2010,June,Primary Fire,Dwelling,0,0,E09000029,Sutton,E05013754,Beddington,Electricity,Dishwasher,Wiring insulation,Kitchen,BOSCH,NULL,EXXCEL
2010,May,Primary Fire,Dwelling,0,0,E09000010,Enfield,E05013685,Lower Edmonton,Electricity,Washing machine,Clothing,Kitchen,CANDY,NULL,Tempo Electronic 1600 AAA Class Washing machine
2010,May,Primary Fire,Dwelling,0,0,E09000019,Islington,E05013708,Laycock,Electricity,Washing machine,Other item,Kitchen,NULL,NULL,NULL
2010,June,Primary Fire,Dwelling,0,0,E09000021,Kingston upon Thames,E05013945,Tolworth,Electricity,Dishwasher,Wiring insulation,Kitchen,HOTPOINT,NULL,Aquarias FDW20
2010,June,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011471,New Addington South,Electricity,Tumble dryer - Standard,Unspecified internal fitting/part of structure,Kitchen,HOTPOINT,NULL,vtd00p
2010,June,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011473,Norbury Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,NULL,aquarius
2010,July,Primary Fire,Dwelling,0,0,E09000006,Bromley,E05013994,Clock House,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,NULL,soft wave auto washer 1000
2010,January,Primary Fire,Dwelling,0,1,E09000020,Kensington and Chelsea,E05009398,Norland,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BEKO,NULL,DE 6340 W
2010,April,Primary Fire,Dwelling,0,2,E09000018,Hounslow,E05013615,Hanworth Park,Electricity,Fridge/Freezer,Internal Fittings,Kitchen,BEKO,NULL,A Class Frostfree
2010,April,Primary Fire,Dwelling,0,1,E09000010,Enfield,E05013679,Edmonton Green,Electricity,Spin dryer,Internal Fittings,Kitchen,HOTPOINT,NULL,Aquarius VTD20
2010,May,Primary Fire,Dwelling,0,0,E09000006,Bromley,E05013999,Kelsey & Eden Park,Electricity,Tumble dryer - Standard,Other item,Kitchen,HOTPOINT,NULL,Condensing
2010,April,Primary Fire,Dwelling,0,0,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,Electricity,Fridge/Freezer,Plastic - raw material only,Utility room,BEKO,NULL,BEKO
2010,July,Primary Fire,Dwelling,0,3,E09000005,Brent,E05013509,Roundwood,Electricity,Spin dryer,Wiring insulation,Kitchen,Other,Unknown,Unknown
2010,July,Primary Fire,Dwelling,0,0,E09000029,Sutton,E05013754,Beddington,Electricity,Washing machine,Other textiles,Kitchen,BOSCH,NULL,WFD 2060
2010,August,Primary Fire,Dwelling,0,0,E09000022,Lambeth,E05014095,Brixton Acre Lane,Electricity,Tumble dryer - Standard,Other item,Kitchen,HOTPOINT,NULL,un-identified
2010,January,Primary Fire,Dwelling,0,0,E09000015,Harrow,E05013547,Harrow on the Hill,Electricity,Fridge/Freezer,Plastic - raw material only,Kitchen,ATAG,NULL,KGK 600
2010,April,Primary Fire,Dwelling,0,1,E09000002,Barking and Dagenham,E05014071,Whalebone,Electricity,Washer/Dryer combined,Other textiles,Kitchen,HOTPOINT,NULL,Aquarius
2010,January,Primary Fire,Dwelling,0,0,E09000022,Lambeth,E05014099,Clapham Common & Abbeville,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,HOTPOINT,NULL,BWD 129 
2010,April,Primary Fire,Dwelling,0,0,E09000008,Croydon,E05011470,New Addington North,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,HOTPOINT,NULL,Aquarius TDL31s
2010,March,Primary Fire,Dwelling,0,0,E09000021,Kingston upon Thames,E05013940,New Malden Village,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,NULL,BWD129
2010,March,Primary Fire,Dwelling,0,0,E09000016,Havering,E05013980,Rush Green & Crowlands,Electricity,Washing machine,None,Kitchen,BEKO,NULL,WMA 510
2010,March,Primary Fire,Dwelling,0,0,E09000029,Sutton,E05013757,Carshalton South & Clockhouse,Electricity,Fridge/Freezer,None,Dining room,ALBA,NULL,unknown
2010,March,Primary Fire,Dwelling,0,0,E09000002,Barking and Dagenham,E05014060,Eastbury,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,HOTPOINT,NULL,aquarious 1100 WD 61P
2010,March,Primary Fire,Dwelling,0,0,E09000021,Kingston upon Thames,E05013931,Chessington South & Malden Rushett,Electricity,Washing machine,Wiring insulation,Kitchen,BOSCH,NULL,maxx
2010,August,Primary Fire,Dwelling,0,0,E09000017,Hillingdon,E05013582,Wood End,Electricity,Washing machine,Plastic - raw material only,Kitchen,SERVIS,NULL,M3022CW
2010,July,Primary Fire,Dwelling,0,0,E09000033,Westminster,E05013797,Knightsbridge & Belgravia,Electricity,Spin dryer,Clothing,Utility room,WHIRLPOOL,NULL,AWZ541/3 079840508124
2010,July,Primary Fire,Dwelling,0,0,E09000003,Barnet,E05013641,Garden Suburb,Electricity,Fridge/Freezer,Wiring insulation,Garage,PHILIPS,NULL,not known
2010,July,Primary Fire,Dwelling,0,0,E09000011,Greenwich,E05014093,Woolwich Common,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,CANDY,NULL,fridge
2010,April,Primary Fire,Sporting venues,0,0,E09000033,Westminster,E05013809,Westbourne,Electricity,Washing machine,Other textiles,Utility room,NULL,NULL,NULL
2010,July,Primary Fire,Food and Drink,0,0,E09000016,Havering,E05013982,St. Andrew's,Electricity,Fridge/Freezer,Plastic - raw material only,Store room,Other,not known,not known
2010,June,Primary Fire,Retail,0,0,E09000009,Ealing,E05013520,Ealing Broadway,Electricity,Washing machine,Wiring insulation,Corridor/Hall,SERVIS,NULL,M6704W
2010,September,Primary Fire,Dwelling,0,1,E09000029,Sutton,E05013773,Worcester Park South,Electricity,Tumble dryer - Standard,Wiring insulation,Conservatory,MIELE,NULL,T369 C
2010,August,Primary Fire,Dwelling,0,0,E09000027,Richmond upon Thames,E05013787,South Twickenham,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,BEKO,NULL,Beko
2010,September,Primary Fire,Food and Drink,0,0,E09000033,Westminster,E05013806,St. James's,Electricity,Fridge/Freezer,Wiring insulation,Store room,GRAM,NULL,Unknown
2010,December,Primary Fire,Food and Drink,0,0,E09000007,Camden,E05013663,Kentish Town North,Electricity,Fridge/Freezer,Wiring insulation,Kitchen,GELERA,NULL,REFRIGIRATOR
2010,July,Primary Fire,Retail,0,0,E09000008,Croydon,E05011468,Fairfield,Electricity,Fridge/Freezer,Wiring insulation,Shop floor/Showroom/Display hall,KOXKA,NULL,V-20-CUK
2010,August,Primary Fire,Dwelling,0,0,E09000011,Greenwich,E05014079,Eltham Town & Avery Hill,Electricity,Dishwasher,Wiring insulation,Kitchen,SIEMENS,NULL,Hydro Sensor
2010,August,Primary Fire,Dwelling,0,0,E09000029,Sutton,E05013768,Sutton West & East Cheam,Electricity,Fridge/Freezer,Other item,"Under stairs (enclosed, storage area)",SERVIS,NULL,unknown
2010,August,Primary Fire,Dwelling,0,0,E09000015,Harrow,E05013562,Wealdstone South,Electricity,Washing machine,Wiring insulation,Garage,INDESIT,NULL,W1A 101
2010,May,Primary Fire,Offices and call centres,0,0,E09000033,Westminster,E05013806,St. James's,Electricity,Dishwasher,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2010,April,Primary Fire,Other Residential,0,0,E09000011,Greenwich,E05014087,Plumstead & Glyndon,Electricity,Tumble dryer - Standard,Other item,Laundry room,NULL,NULL,NULL
2010,August,Primary Fire,Dwelling,0,0,E09000011,Greenwich,E05014086,"Mottingham, Coldharbour & New Eltham",Electricity,Tumble dryer - Standard,Other item,Kitchen,HOTPOINT,NULL,Aquarius TDL30P
